Neighborhood,BUILDING_CLASS_CATEGORY,BOROUGH,PCT,Variance_housing,Variance_crime,Variance_school,Variance_prediction_housing,Variance_prediction_crime,Variance_prediction_school,Variance_test_housing,score,rank,score_prediction,rank_predicted,rank_testing,rank_pred_eval,MIN_SALE_PRICE_2017_2018,MAX_SALE_PRICE_2017_2018,price,NUMBER_OF_SALES
Clinton Hill,Condos-Elevator,BROOKLYN,88,0.02240921673,-0.09118344794,0.02048730705,0.01289209698,0.001842126969,-0.004594820384,0.01606673519,0.04256100867,64.0529701,0.004100100455,64.81598517,64.81598517,0,163567,2618679,912219.4409,93
Crotona Park,Condos-Elevator,BRONX,48,0.1678432778,-0.06928387142,0.0389612417,0.07833306333,-0.04227152865,0.04797905011,0.1339220067,0.1060549469,-1,-1,-1,-1,0,-1,-1,-1,null
Elmhurst,Two_Family,QUEENS,110,0.1305851786,-0.1103019787,0.01597161043,0.1092123858,-0.05773634548,0.06726030194,0.08036755179,0.09584682661,74.78571232,0.08328155273,78.30206554,78.30206554,0,400000,2550000,978542.6022,93
Gerritsen Beach,Condos-Elevator,BROOKLYN,61,-0.03022701348,0.01230195155,0.02160288203,-0.07984187346,-0.09159095711,0.1043862794,0.009321788712,-0.01189202102,-1,-1,-1,-1,0,-1,-1,-1,null
Red Hook,Coops-Elevator,BROOKLYN,76,0.160288851,-0.01335579353,-0.03636363636,0.03099501959,0.04450292171,0.03448275862,0.1470705688,0.06704581193,-1,-1,-1,-1,0,-1,-1,-1,null
Bellerose,One_Family,QUEENS,105,0.09038768336,-0.05300122629,-0.0101010101,0.01899679544,-0.0514101331,0.0198019802,0.08166497202,0.05404957287,66.36697789,0.02892209293,69.04363414,69.04363414,0,200000,1350000,588311.5702,121
Kew Gardens,Coops-Walkup,QUEENS,102,0.1582567277,-0.1037101775,0.03846153846,0.03664107792,-0.01849491009,-0.0202020202,0.1425477401,0.1119439653,78.02797165,0.01698645304,67.01077172,67.01077172,0,285000,285000,285000,1
Mariners Harbor,Coops-Elevator,STATEN ISLAND,121,-0.006640683106,-0.09269450241,-0.005154639175,0.04662023126,-0.04809539468,0.01020408163,-0.03066561783,0.02353138353,-1,-1,-1,-1,0,-1,-1,-1,null
New Brighton,Coops-Walkup,STATEN ISLAND,120,0.1893354752,-0.007894660392,-0.02127659574,-0.05745991185,0.04688049766,-0.04255319149,0.2119753876,0.08225021302,-1,-1,-1,-1,0,-1,-1,-1,null
Rosedale,Two_Family,QUEENS,105,0.09028119129,-0.05300122629,0.0206185567,-0.01232410769,-0.0514101331,0.0412371134,0.09585259628,0.06168154314,67.90419685,0.02018646982,67.55579435,67.55579435,0,162500,1032349,602345.9357,140
Canarsie,Coops-Walkup,BROOKLYN,69,0.107546406,-0.05226468164,0.0187664042,0.09031997136,-0.006960020348,0.04522875817,0.06533704014,0.06876688825,69.33131546,0.05403918276,73.32154371,73.32154371,0,140000,185000,153857.1429,7
Gowanus,Condos-Walkup,BROOKLYN,76,0.1393566134,-0.01335579353,-0.07553956835,0.1859661097,0.04450292171,-0.07638888889,0.05112755479,0.04783232201,65.1147094,0.05123665065,72.84422014,72.84422014,0,785000,2060000,1615000,3
Jamaica Hills,One_Family,QUEENS,103,0.1900804734,-0.2441680086,0.02846054334,0.09619070442,-0.1401270648,0.04427083333,0.1491589746,0.1659017514,88.8960606,0.09639164476,80.5349591,80.5349591,0,280000,1120000,647667.2143,28
Morris Heights,Condos-Walkup,BRONX,46,0.1357072862,-0.09706208223,-0.001443894389,0.1240913611,-0.02294489409,0.0256201708,0.07853432102,0.08982592986,-1,-1,-1,-1,0,-1,-1,-1,null
Stapleton,Condos-Walkup,STATEN ISLAND,120,0.07397858418,-0.007894660392,-0.007010597761,-0.03940848545,0.04688049766,0.02944688783,0.09187254793,0.03390611156,-1,-1,-1,-1,0,-1,-1,-1,null
Unionport,Condos-Elevator,BRONX,49,0.1482682121,-0.005552873008,-0.06629834254,0.07369585502,0.01740845262,-0.02094240838,0.115682962,0.05181197173,-1,-1,-1,-1,0,-1,-1,-1,null
Whitestone,Coops-Elevator,QUEENS,109,0.107762121,0.00832101604,-0.00293255132,0.1046765127,0.005724665602,0.02312138728,0.05848486023,0.04526351179,64.59730385,0.05116737785,72.83242169,72.83242169,0,232000,232000,232000,1
Fort Greene,Condos-Walkup,BROOKLYN,88,0.2079826214,-0.09118344794,-0.008032128514,0.09374448382,0.001842126969,0.02362204724,0.1690333517,0.1189391819,79.43693672,0.04753789144,72.21425236,72.21425236,0,750000,1700000,1061990,10
Kips Bay,Coops-Walkup,MANHATTAN,13,0,-0.06703331144,0.01282051282,0,-0.08380938502,0.03821656051,0.375,0.02331512164,-1,-1,-1,-1,0,-1,-1,-1,null
Longwood,One_Family,BRONX,41,0.314701061,-0.1590577029,0.03026397441,0.1052421943,0.007973519436,0.0456950457,0.2766369011,0.1968987819,95.13943174,0.05639069302,73.72204983,73.72204983,0,223250,1.23E+07,844825.2593,27
Lower East Side,One_Family,MANHATTAN,7,0,-0.00272629499,-0.0233688728,0,0.01897514454,0.04075999743,0,-0.005024329702,-1,-1,-1,-1,0,-1,-1,-1,null
Rossville,Condos-Elevator,STATEN ISLAND,123,0.1540380271,-0.08360121338,0.08333333333,0.08226553377,-0.05428951547,0.08695652174,0.1177485853,0.1152308095,-1,-1,-1,-1,0,-1,-1,-1,null
SoHo,Condos-Elevator,MANHATTAN,1,0.4957060822,-0.001459987225,-0.009900990099,-0.1737886957,0.07452762329,-0.0198019802,0.5360230562,0.2210304856,100,-0.1055136951,46.14670828,46.14670828,0,999999,1.99E+07,4506868.913,80
Bath Beach,Coops-Elevator,BROOKLYN,62,0.07983518357,-0.06129716783,-0.006557377049,0.01892131911,-0.08088568486,0.01294498382,0.07104667239,0.05267563869,66.09024232,0.03601654501,70.25195185,70.25195185,0,210000,399000,278500,4
Country Club,Condos-Elevator,BRONX,45,0.1758109371,-0.04420403653,-0.07446808511,-0.08606778486,-0.01116504854,-0.02,0.2098156456,0.07375911136,-1,-1,-1,-1,0,-1,-1,-1,null
Great Kills,Coops-Walkup,STATEN ISLAND,122,0.09665938123,-0.04834150702,0,0.07048322066,0.008673106486,0.02739726027,0.06366129754,0.05799917366,67.16250002,0.03596483242,70.24314423,70.24314423,0,170000,170000,170000,2
Kensington,Coops-Walkup,BROOKLYN,66,0.2112510426,-0.09430724152,0.02870660629,-0.00662025875,-0.03806974689,0.07849554981,0.21385329,0.1305317932,81.77190151,0.02806569508,68.89777359,68.89777359,0,389000,685000,472936.75,4
Marine Park,One_Family,BROOKLYN,63,0.2219258161,-0.08564491114,-0.02894736842,0.2076844781,-0.01484015572,0.0152284264,0.1317665061,0.1183232485,79.31287642,0.1017171684,81.44199526,81.44199526,0,160000,1350000,630944.755,151
Maspeth,Three_Family,QUEENS,104,0.1732154567,0.005564017561,0.0103626943,0.1270173324,-0.02719634703,0.06091370558,0.1171466158,0.07886842381,71.36595022,0.08054513009,77.83600165,77.83600165,0,220000,1741207,1110711.429,21
St. George,Condos-Walkup,STATEN ISLAND,120,0,-0.007894660392,0,0,0.04688049766,0.0612244898,0,0.002368398117,-1,-1,-1,-1,0,-1,-1,-1,null
Westchester Square,Coops-Elevator,BRONX,43,-0.08633553655,-0.08168790457,-4.24E-04,0.3573099483,-0.02424646445,0.05167467949,-0.3226299574,-0.01445056623,-1,-1,-1,-1,0,-1,-1,-1,null
Belmont,Condos-Walkup,BRONX,48,0.1806064932,-0.06928387142,0.02112676056,0.2419766227,-0.04227152865,0.012392755,0.06782410586,0.1073397735,-1,-1,-1,-1,0,-1,-1,-1,null
East Elmhurst,Two_Family,QUEENS,115,0.1755877908,0.01498870714,-0.04071901422,0.1250959633,0.00299716934,0.03480924534,0.1205819678,0.06433814016,68.43928427,0.06409634402,75.03446613,75.03446613,0,120000,1415000,782739.0857,70
Kingsbridge,Coops-Elevator,BRONX,50,0.06014634837,-0.04602577019,0.01419457141,0.212655565,0.01853200412,0.04656190136,-0.05167603203,0.04442223067,64.42785439,0.1017758784,81.45199465,81.45199465,0,108000,395000,195308.9333,75
Mount Hope,Three_Family,BRONX,46,0.1367547557,-0.09706208223,0.01089440183,-0.02553506255,-0.02294489409,0.02146588312,0.1476373229,0.09338186521,74.28922383,7.59E-04,64.24696075,64.24696075,0,395000,1850000,690369.05,20
Queens Village,Coops-Walkup,QUEENS,105,0.1293399542,-0.05300122629,-0.017282011,0.1060276389,-0.0514101331,0.03191489362,0.0805989953,0.06978284452,69.53594771,0.07111420085,76.22973824,76.22973824,0,140000,250000,185825.9216,51
Richmond Hill,Coops-Elevator,QUEENS,102,0.1272359451,-0.1037101775,0.03339692489,0.06187033429,-0.01849491009,0.0764485221,0.09937495889,0.09671845976,74.96127524,0.05250225398,73.05977603,73.05977603,0,105000,165000,129250,4
West Village,Coops-Elevator,MANHATTAN,6,0.1161456704,0.01029335004,0.06540900444,-0.1361973962,-0.113707304,-0.001833616299,0.1724975125,0.06552979778,68.679306,-0.02763504117,59.41089776,59.41089776,0,330000,1.00E+07,1282938.077,130
Bay Terrace,Condos-Elevator,STATEN ISLAND,122,0.1670795679,-0.04834150702,-0.01960784314,0.08283759992,0.008673106486,0,0.1310903739,0.08478629686,-1,-1,-1,-1,0,-1,-1,-1,null
East New York,Three_Family,BROOKLYN,75,0.139863681,-0.08579150635,0.0078873273,0.08768946128,-0.08745498743,0.05786216519,0.1004219225,0.09064794018,73.73856112,0.0801622951,77.7707977,77.7707977,0,200000,1275000,622032.5309,81
Flushing,Two_Family,QUEENS,109,0.1503131226,0.00832101604,0.04998112949,0.1251941685,0.005724665602,0.08329151164,0.09357346434,0.07763988271,71.11849948,0.07544285406,76.96698873,76.96698873,0,250000,2500000,1094324.536,239
Long Island City,Coops-Walkup,QUEENS,108,0.2179489279,0.01272315638,0.004374540093,0.1677692819,-0.05233356211,0.07193034262,0.1463399621,0.09535370565,-1,-1,-1,-1,0,-1,-1,-1,null
Norwood,Condos-Walkup,BRONX,52,0.119617741,-0.006578378845,0.04471726666,-0.1241532614,-0.05481868598,0.03010724332,0.1710746348,0.06698081377,68.97156727,-0.031896551,58.68508303,58.68508303,0,185000,185000,185000,1
Prospect Heights,One_Family,BROOKLYN,77,-0.1566049153,-0.06301534287,-0.04724241257,0.136370812,-0.03261375732,-0.006955161406,-0.2412393225,-0.06337821217,42.71486565,0.06941220226,75.93985608,75.93985608,0,1750000,2750000,2250000,2
Riverdale,Coops-Elevator,BRONX,50,0.01105158388,-0.04602577019,0.02222222222,0.1056850151,0.01853200412,0.07860262009,-0.04412246536,0.02433649936,60.38221926,0.06164931056,74.61769062,74.61769062,0,107000,1100000,302920.6652,469
St. Albans,Coops-Walkup,QUEENS,113,0.08283929829,-0.1162328571,-0.003880718954,0.06810238575,-0.01653521893,0.002032520325,0.05050796176,0.07117736163,-1,-1,-1,-1,0,-1,-1,-1,null
Throgs Neck,One_Family,BRONX,45,0.07256819931,-0.04420403653,-0.02830188679,0.05681627579,-0.01116504854,0.01818181818,0.0454512467,0.03884142895,63.30377844,0.03346229321,69.81691506,69.81691506,0,117000,1112110,403534.4895,143
University Heights,Coops-Walkup,BRONX,52,0.07890483173,-0.006578378845,0.00956937799,0.1086009292,-0.05481868598,0.01597444089,0.02601710818,0.03987303243,-1,-1,-1,-1,0,-1,-1,-1,null
Williamsburg,One_Family,BROOKLYN,90,-0.007315307005,-0.03072022028,0.002854066827,0.1187851488,-0.02937561068,0.01191388827,-0.07092000297,0.006637694637,56.81735499,0.06524447224,75.23001381,75.23001381,0,218000,4650000,2452888.833,18
Windsor Terrace,Two_Family,BROOKLYN,72,0.1557630337,0.01480104502,0.05384615385,0.1129787746,-0.02067103582,0.08808290155,0.1052173076,0.0791145901,71.41553263,0.07906248469,77.58347944,77.58347944,0,625000,2750000,1727494.179,39
Bayside,Condos-Elevator,QUEENS,111,0.0663697124,-0.09922647185,-0.002398081535,0.01898162712,0.03992337165,0.03294117647,0.05742389835,0.05903479175,67.37109252,0.004800014828,64.93519366,64.93519366,0,330000,983388,631803.8772,57
Chinatown,Coops-Walkup,MANHATTAN,5,0,-0.03911735206,-0.01754385965,0,0.0128784765,0.01897533207,0,0.007349240705,-1,-1,-1,-1,0,-1,-1,-1,null
College Point,One_Family,QUEENS,109,0.1443611906,0.00832101604,-0.03921568627,0.1109644182,0.005724665602,0.03703703704,0.09409984893,0.05266230937,66.08755755,0.05747584778,73.90687195,73.90687195,0,406000,1185000,732326.7349,83
Jackson Heights,Coops-Elevator,QUEENS,115,0.1493418242,0.01498870714,-0.01429644584,0.1132132662,0.00299716934,0.02256292906,0.09829960058,0.05913309731,67.39089306,0.05568755124,73.60229165,73.60229165,0,103000,2400000,346451.5348,359
East Flatbush,Coops-Elevator,BROOKLYN,67,0.147051039,-0.03542808696,0.01623688218,0.07560829057,0.01883291482,0.00898333175,0.113539144,0.08086061417,71.76721394,0.03061968925,69.3327665,69.3327665,0,125000,525000,238766.9048,63
Far Rockaway,Coops-Walkup,QUEENS,101,0.05801359521,-0.06548924691,0.01000517166,0.02692166038,0.009584589299,0.01701262999,0.04516066506,0.04825418483,-1,-1,-1,-1,0,-1,-1,-1,null
Gramercy,One_Family,MANHATTAN,13,0.2595132655,-0.06703331144,0.0173122345,-0.9129678329,-0.08380938502,0.03694277974,0.4915929204,0.1412190215,-1,-1,-1,-1,0,-1,-1,-1,null
Navy Yard,One_Family,BROOKLYN,84,0.07526561483,0.02342607596,0.02,0.4301188782,0.02594367885,0.04,-0.1780947899,0.03184170389,61.89390527,0.1957703915,97.46101599,97.46101599,0,2050000,2235058,2175731.091,11
Upper East Side,One_Family,MANHATTAN,19,-0.1017657683,0.07065973678,-0.004753820034,0.06241361407,0.07799930652,0.007631017843,-0.1372558935,-0.06818097175,41.74750168,0.006594088838,65.24075797,65.24075797,0,1288589,3.32E+07,9484452.967,30
Upper West Side,Two_Family,MANHATTAN,20,0.05333916493,0.1236454571,-0.007311333833,-0.1807491861,0.02723680096,0.01691032872,0.1318021888,-0.01491884636,52.47547179,-0.08528059186,49.5927837,49.5927837,0,4300000,1.57E+07,7969700,5
Washington Heights,Coops-Walkup,MANHATTAN,34,0.3164874382,0.001891517943,0.01578192253,-0.01329497848,0.008248143294,0.03438395415,0.3210010763,0.1457973725,84.84666949,1.39E-04,64.1413026,64.1413026,0,120000,6265000,518725.8571,28
Bay Ridge,Condos-Walkup,BROOKLYN,68,0.1540417369,0.005630113062,-0.01104724268,0.1264402038,0.04791013466,0.005139110402,0.09695087943,0.06486793699,68.54599508,0.04380982891,71.57929367,71.57929367,0,850000,850000,850000,1
Bensonhurst,Two_Family,BROOKLYN,62,0.195609427,-0.06129716783,0.05141655128,0.102415684,-0.08088568486,0.04483837331,0.1521951713,0.1192675303,79.50307212,0.08156235658,78.00925432,78.00925432,0,530000,1950000,1190609.636,107
Cambria Heights,Condos-Elevator,QUEENS,105,0.1746966091,-0.05300122629,0.01217175787,0.09237768059,-0.0514101331,0.09222253219,0.1347308295,0.09755678143,-1,-1,-1,-1,0,-1,-1,-1,null
Castleton Corners,Coops-Elevator,STATEN ISLAND,121,0.09218663652,-0.09269450241,-0.009433962264,-0.03314539019,-0.04809539468,0.01851851852,0.1069862806,0.06693384659,-1,-1,-1,-1,0,-1,-1,-1,null
Coney Island,One_Family,BROOKLYN,60,0.2224319865,-0.112848582,0.006024096386,-0.2008475419,-0.1261309855,0.04347826087,0.2933922058,0.1354549926,82.76352428,-0.04167253299,57.02005069,57.02005069,0,340000,650000,513640,25
Hollis,Coops-Walkup,QUEENS,103,0.01017970551,-0.2441680086,-0.004694835681,0.1156781588,-0.1401270648,0.009302325581,-0.05058517377,0.07665756115,-1,-1,-1,-1,0,-1,-1,-1,null
Brighton Beach,Three_Family,BROOKLYN,60,0.06641414171,-0.112848582,-0.03353531132,-0.02512343989,-0.1261309855,0.03950193216,0.07799609653,0.05535711054,66.63033999,0.03640923075,70.31883357,70.31883357,0,290000,1450000,796538.4615,13
Concord,Condos-Elevator,STATEN ISLAND,120,0.03542897796,-0.007894660392,-0.0495049505,0.2263845491,0.04688049766,0.01869158879,-0.08768901574,0.005935200576,-1,-1,-1,-1,0,-1,-1,-1,null
Hunts Point,Coops-Walkup,BRONX,41,0.1609771137,-0.1590577029,-0.01758756039,-0.1121503037,0.007973519436,-0.005206009222,0.2055272914,0.1157601219,-1,-1,-1,-1,0,-1,-1,-1,null
Morris Park,One_Family,BRONX,49,0.09956373251,-0.005552873008,-0.05434782609,0.1236843684,0.01740845262,-0.02083333333,0.04020810535,0.03288258501,62.10355785,0.04522709668,71.82068084,71.82068084,0,200000,640389,439195.8667,45
Washington Heights,One_Family,MANHATTAN,34,0.3164874382,0.001891517943,0.01578192253,-0.01329497848,0.008248143294,0.03438395415,0.3210010763,0.1457973725,84.84666949,1.39E-04,64.1413026,64.1413026,0,1560000,1560000,1560000,1
Bedford-Stuyvesant,One_Family,BROOKLYN,79,0,-0.02290855815,0.01765543789,0.1044849227,-0.01058801286,-0.00223915656,0,0.01128642692,57.75369504,0.04963482993,72.57140015,72.57140015,0,152000,2450000,1010627.417,36
Little Italy,Three_Family,MANHATTAN,5,0,-0.03911735206,0.009615384615,0,0.0128784765,-0.01960784314,-0.3681241185,0.01413905177,-1,-1,-1,-1,0,-1,-1,-1,null
Melrose,One_Family,BRONX,40,0.0737093152,-0.1402715324,0.02058752945,-0.128059528,-0.03755912156,0.06669770144,0.1294504006,0.08039753393,71.67394108,-0.02968462575,59.06181522,59.06181522,0,158000,615000,387765,10
Mill Basin,Condos-Walkup,BROOKLYN,63,0.02204563953,-0.08564491114,0.00182748538,0.1327815549,-0.01484015572,0.09154437456,-0.04749860741,0.03607088247,-1,-1,-1,-1,0,-1,-1,-1,null
New Dorp,Coops-Elevator,STATEN ISLAND,122,0.08221469577,-0.04834150702,0.03921568627,0.007560155431,0.008673106486,0.04,0.07873223201,0.06130298677,-1,-1,-1,-1,0,-1,-1,-1,null
Pleasant Plains,Coops-Walkup,STATEN ISLAND,123,0.05836277158,-0.08360121338,0.1304347826,0.04042964028,-0.05428951547,0.2608695652,0.03893501578,0.08395230688,-1,-1,-1,-1,0,-1,-1,-1,null
Howard Beach,Three_Family,QUEENS,106,0.09541740726,-0.05380434783,0.01063829787,0.1482340728,-0.01159383361,0.04895104895,0.023005468,0.06173871208,67.91571172,0.08242124506,78.15553907,78.15553907,0,210000,978800,735828.5714,7
Bellerose,Condos-Walkup,QUEENS,105,0.09038768336,-0.05300122629,-0.0101010101,0.01899679544,-0.0514101331,0.0198019802,0.08166497202,0.05404957287,-1,-1,-1,-1,0,-1,-1,-1,null
Concourse,Three_Family,BRONX,44,0.0737093152,-0.06715625229,0.02907933721,-0.128059528,-0.04108725349,0.01858694435,0.1294504006,0.06058590183,67.68351457,-0.04065387544,57.1935471,57.1935471,0,280000,710000,574487.3684,19
Highbridge,Coops-Elevator,BRONX,44,0.1357072862,-0.06715625229,0.008632016213,0.1240913611,-0.04108725349,0.005178907721,0.07853432102,0.08337315853,72.27328651,0.06946201549,75.94834021,75.94834021,0,105000,149550,127275,2
Park Slope,Condos-Elevator,BROOKLYN,78,0.0599093353,-0.04648326716,-0.03384545178,0.02426135288,1.63E-04,0.003085059498,0.04836536344,0.03244281809,62.01498071,0.01164009583,66.10018722,66.10018722,0,525000,3850000,1677375.802,96
Pelham Gardens,One_Family,BRONX,49,0.09887051507,-0.005552873008,-0.02574975418,0.008069340436,0.01740845262,0.06615687638,0.09522002626,0.03972015514,63.48077003,0.0149478865,66.66356576,66.66356576,0,212472,730000,517634.1765,34
Port Richmond,Two_Family,STATEN ISLAND,121,0.01677320289,-0.09269450241,0.01640795207,0.1583307014,-0.04809539468,0.02068776545,-0.06775608176,0.03945828004,63.42802357,0.09084937538,79.5910071,79.5910071,0,107000,760000,396483.5714,70
Bushwick,Condos-Elevator,BROOKLYN,83,0.100924902,-0.03563333552,0.01181322202,0.1978106955,-0.00932107519,0.02918874556,0.002241223239,0.05905951208,67.37607165,0.09910832194,80.99765997,80.99765997,0,190632,999999,567648.0833,12
Glen Oaks,Condos-Elevator,QUEENS,105,-0.1375863226,-0.05300122629,-0.02272727273,0.08395773989,-0.0514101331,0.04347826087,-0.1874334364,-0.05169529547,-1,-1,-1,-1,0,-1,-1,-1,null
Jamaica Hills,Condos-Walkup,QUEENS,103,0.1900804734,-0.2441680086,0.02846054334,0.09619070442,-0.1401270648,0.04427083333,0.1491589746,0.1659017514,-1,-1,-1,-1,0,-1,-1,-1,null
Red Hook,Coops-Walkup,BROOKLYN,76,0.160288851,-0.01335579353,-0.03636363636,0.03099501959,0.04450292171,0.03448275862,0.1470705688,0.06704581193,-1,-1,-1,-1,0,-1,-1,-1,null
South Ozone Park,Condos-Elevator,QUEENS,106,0.05159009684,-0.05380434783,-0.002406718133,0.0611822483,-0.01159383361,0.02430630243,0.02166162618,0.03875516839,-1,-1,-1,-1,0,-1,-1,-1,null
Castle Hill,Condos-Elevator,BRONX,43,0.1482682121,-0.08168790457,-0.01634763636,0.07369585502,-0.02424646445,0.02396443406,0.115682962,0.08714015774,-1,-1,-1,-1,0,-1,-1,-1,null
Longwood,Condos-Walkup,BRONX,41,0.314701061,-0.1590577029,0.03026397441,0.1052421943,0.007973519436,0.0456950457,0.2766369011,0.1968987819,95.13943174,0.05639069302,73.72204983,73.72204983,0,125000,260000,169073.1429,7
Lower East Side,Condos-Walkup,MANHATTAN,7,0,-0.00272629499,-0.0233688728,0,0.01897514454,0.04075999743,0,-0.005024329702,54.46840914,0.004497455997,64.88366224,64.88366224,0,378447,1655000,1052111.75,4
Mariners Harbor,Coops-Walkup,STATEN ISLAND,121,-0.006640683106,-0.09269450241,-0.005154639175,0.04662023126,-0.04809539468,0.01020408163,-0.03066561783,0.02353138353,-1,-1,-1,-1,0,-1,-1,-1,null
Midwood,Two_Family,BROOKLYN,70,0.1169455962,-0.04920125806,0.01293103448,-0.1575087788,-0.05054393305,0.02586206897,0.1814129217,0.07061865433,69.70429516,-0.04925025329,55.72942338,55.72942338,0,315000,6700000,1368325.714,35
East New York,Two_Family,BROOKLYN,75,0.139863681,-0.08579150635,0.0078873273,0.08768946128,-0.08745498743,0.05786216519,0.1004219225,0.09064794018,73.73856112,0.0801622951,77.7707977,77.7707977,0,110000,2800000,547652.734,312
Marine Park,Condos-Walkup,BROOKLYN,63,0.2219258161,-0.08564491114,-0.02894736842,0.2076844781,-0.01484015572,0.0152284264,0.1317665061,0.1183232485,-1,-1,-1,-1,0,-1,-1,-1,null
Red Hook,One_Family,BROOKLYN,76,0.160288851,-0.01335579353,-0.03636363636,0.03099501959,0.04450292171,0.03448275862,0.1470705688,0.06704581193,68.98465909,0.009217571957,65.68758615,65.68758615,0,116610,1.01E+07,2440512.211,19
